tweet,sentiment,
Kalo di tengah jalan nih udah vaksin covid pertama terus positif covid apakah dosis untuk lanjut vaksin kedua tetap dibutuhkan atau menunggu 3 bulan untuk mulai dari vaksin dosis 1 lagi atau lanjut dosis 2...?,netral,
"Lifestyle  https://t.co/VuZSdasi6D: Jangan Konsumsi Obat Pereda Nyeri Sebelum Vaksin Covid-19, Ini Penjelasan Pakar -  https://t.co/VuZSdasi6D.  https://t.co/kibh4U2kQG  melalui @GoogleNews",netral,
"@tirta_hudhi Ngga papa ...Berarti Berhasil Himbauan ANDA untuk Vaksinasi nasional , mereka antusias di VAKSIN COVID , trus yok opo maneh",pos,
"Mutasi Virus Covid-19, Tim Riset Vaksin Unpad: Jangan Pikirkan Dulu  https://t.co/3C5I8i5yR2 #TempoTekno",netral,
@mbahndi Di WAG beritanya adalah vaksin cuma marketing buatan Cina. Jadi Cina menciptakan Covid biar bisa cuan jual vaksin.,neg,
"Pasokan Vaksin Covid-19 di Balikpapan Habis, Bagaimana Nasib Suntikan Dosis Kedua? – Tribunnews –  https://t.co/Hzs6HWepAz  https://t.co/WLds1IRJfT  https://t.co/ALfW8DzumV",netral,
"Pasokan Vaksin Covid-19 di Balikpapan Habis, Bagaimana Nasib Suntikan Dosis Kedua? – Tribunnews  https://t.co/FVrmviOxyP",netral,
Ahli dari Eijkman Menyebutkan agar Sebaiknya Tidak Menunda Vaksinasi Covid-19 #Vaksin #PenerimaVaksinCovid19 #TenagaKesehatan #Wabah #Vaksinasi  https://t.co/CCca86pV3A  https://t.co/X8k8Cd2m7g,netral,
"@BNPB_Indonesia Hallo tim covid 19 ????? Knp vaksin bisa sampai kadaluarsa ??? Knp tdk segera di suntikkan ke warga ? Tim covid NKRI, tdk mendukung kebijakan Presiden Jokowi. T e r l a l u.......",neg,
hari ini vaksin covid 19   #1stdose  https://t.co/X2sj25IW9m,netral,
@_yfa  Tapi kalau mobilitas tinggi sering luar kota enak duluan. Ada wacana sertifikat vaksin pengganti tes covid sebagai syarat perjalanan. Belum resmi juga wkwkkw,netral,
"Per 14 Maret 2021, vaksin COVID-19 dosis 1 telah diberikan ke 4.020.124 orang, mencakup 9,96 persen dari total target vaksinasi di Indonesia hingga tahap kedua.  https://t.co/QPL5mJVqvH",pos,
Total Orang Disuntik Vaksin Covid-19 di Indonesia Lebih dari 4 Juta  https://t.co/49W0d99rMa,netral,
"PS. KA SPKT I Polsek Senduro Polres Lumajang Polda Jatim Bripka Taufiq Hendrawan bersama 1 orang anggota melaksanakan patroli dan pemantauan tempat penyimpanan Vaksin Covid 19 di Puskesmas Senduro, Minggu pagi (14/3/2021).  https://t.co/5LcTwPGC1J",netral,
"Yutuber : Uang endorse gede, hidup mewah, dapat vaksin prioritas, dapat anggaran dari pemerintah, dibayarin TV kalo kawin, bebas bullyan dari netizen.  Twitter : Tiap hari diawasi polisi, cenderung miskin tapi banyak gaya, dibully bajer setiap saat, isinya positif Covid",neg,
"Makin ngeri aja sama Vaksin COVID-19.  Jika Allah SWT berkehendak maka pasti terjadilah.  Makin ogah gw di Vaksin !  Sudah Divaksin Lengkap, Wagub NTB Sitti Rohmi Positif COVID-19 | Halaman 3  https://t.co/iojAcHMuaC",neg,
Menkes: Prioritas Pemberian Vaksin Covid-19 Berbasis Risiko  https://t.co/fT3g6a1fvX  https://t.co/chYGsGJGKR,netral,
Budi Gunadi mengatakan saat ini semua negara berlomba-lomba mendapatkan vaksin Covid-19  https://t.co/WdDkxRydOi,netral,
"Pada hari Minggu, Tgl. 14 Maret 2021, Anggota Polsek Tempeh Polres Lumajang Polda Jatim, BRIPKA DONNY FIBRIANTO dan BRIPKA RINO SUJAR KUSWANTO, S.H. melaksanakan Pemantauan dan Pengamanan tempat penyimpanan Vaksin Covid-19 di wilayah Kecamatan Tempeh Kabupaten Lumajang.  https://t.co/n2mPPpFL9z",netral,
Adakah suntikan vaksin COVID-19 perlu diambil setiap tahun?  Kajian masih sedang dijalankan berapa lama antibodi COVID-19 ini boleh bertahan.,netral,
"Ketua Pimpinan Pusat Pemuda Muhammadiyah, Rifky Hermiansyah mengatakan perlu adanya sosialisasi yang masif terkait dampak positif vaksin Covid-19 kepada masyarakat.   https://t.co/PyA8CwpI8S",netral,
"Mendekati Kadaluarsa pada 25 Maret 2021, SBN Minta Menkes Percepat Distribusi Vaksin Covid-19 Sinovac  https://t.co/6ailFBOU4f",netral,
@UNEP Greetings to the World  Ekosistem Global saling berkaitan  Perubahan Iklim Global apakah menyebabkan: 1.Covid cepat menyebar di Dunia? 2.Mutasi covid lebih cepat? 3.Kerusakan habitat covid?  SEMOGA: 1.Distribusi Vaksin covid Global lancar 2.Mengatasi dampak Perubahan Iklim Global,netral,
"Alhamdulillah  cuman Positip Covid, ngga sampai mati.   Lha spa gunanya di Vaksin ?",neg,
"Yaa walaupun vaksin gak menjamin bebas covid, at least i already prepare my self   https://t.co/Dnrn9eBKHW",neg,
Pembukaan kantor diplomatik tersebut berselang dua pekan setelah Israel mengirimkan 5.000 dosis vaksin Covid-19 Moderna ke Republik Ceko.  https://t.co/J0EbzMceVK,netral,
"Gimana kalau gula darah 400 dan kondisi umum pasien stabil, apakah tetap boleh vaksin?  CDC, Eropa, Amerika tdk menjadikan kadar glukosa menjadi standar. Di sisi lain,risiko infeksi COVID pada pasien DM tinggi. Dan dampak COVID yang ditimbulkan pada pasien DM",netral,
"DM ~ Vaksinasi COVID  EFISIENSI vaksin pada orang DM  = EFISENSI vaksin pada non DM  Namun pada pasien DM dgn kendali gula buruk, dapat menganggu respon imun / kekebalan yg seharusnya timbul melalui vaksinasi.  (Trivia: Pada pasien DM, respon imunnya terganggu, mekanisme)  https://t.co/gzPOz346v7",neg,
Cek Fakta: Belum Terbukti Vaksin Covid-19 AstraZeneca Menyebabkan Pembekuan Darah  https://t.co/Xb9kD3Wwt8,netral,
"Meski Sudah 2 kali Vaksin, Wagub NTB Positif Covid-19 hingga Keluarga Ikut Terpapar  https://t.co/iLzgA9MGkt",neg,
"@VIVAcoid Itu fakta yg terjadi ,mk disimpulkan dg tegas, bahwa vaksin itu telah gagal melindungi seseorang dari serangan covid. Mau dibantah dg kalimat apapun , itu kegagalan, pada kasus wagub ini.",neg,
Beruntung cepat dapat dosis pertama vaksin covid. Kerna kerjaaan antar jemput orang tiap hari. ,netral,
"Vaksin Pfizer dan BioNTech Terbukti Efektif Untuk Covid Jenis Baru yang Ada di Brasil, Inggris dan Afrika Selatan  https://t.co/yIQw2Vi1NK",netral,
Sekitar 100 000 Warga Malaysia di Singapura Terima Vaksin COVID 19  https://t.co/lTsbhrdsa4,pos,
Selesai giliran terima vaksin sebentar tadi. Terima kasih semua urusetia/staff KKM dan petugas lain yg bertugas di Dewan Masyarakat Kota Belud. Semoga lebih ramai tampil mendaftar dan menerima vaksin Covid-19.  https://t.co/p6vMgMtNGF,pos,
"Vaksin covid-19 (pertama) Ekspresi takut disuntik.. Untung gak jerit2 ky video yg sudah2  @ Terminal 1A, Soekarno-Hatta International Airport, Jakarta, Indonesia  https://t.co/ODUlF6yk5l",netral,
"Menkes Targetkan 1,5 Juta Suntik Vaksin Covid-19 per Hari Mulai Juli  https://t.co/1G9MdQtsPi",netral,
"Arisan Keluarga, Kurleb komposisi:  60% percaya covid dan rela di vaksin. 30% tidak percaya covid Tapi mau di vaksin. 20% freedom",netral,
"Vaksinasi Covid-19, DPRD Kaltim Sigit Wibowo Himbau Masyarakat Turut Ikut di Vaksin  https://t.co/C87WiT9y2F",netral,
"Kemenkes Upayakan 1,5 Juta Suntikan Vaksin Covid-19 Per Hari  https://t.co/MgfnYJ5OmH",netral,
Giat Padal beserta personil piket fungsi melaksanakan Patroli di jl.Arteri guna antispasi balap liar dan pengecekan vaksin covid -19 diPuskesmas Bt.Kuis .  https://t.co/RsMpJOSuNw,netral,
"dalam pernyataannya di Istana Kepresidenan Bogor, Jawa Barat, pada Jumat, 12 Maret 2021.  Untuk diketahui, vaksin Merah Putih dan vaksin Nusantara merupakan dua vaksin Covid-19 yang tengah dikembangkan di dalam negeri. Pengembangan tersebut harus mendapat dukungan berbagai pihak.  https://t.co/klqSoQYcWI",netral,
"""Dalam situasi pandemi saat ini tentu kita semua mendukung adanya penelitian dan pengembangan baik itu obat maupun vaksin agar terwujud kemandirian di bidang farmasi sekaligus untuk percepatan akses ketersediaan vaksin di masa pandemi Covid-19 ini,"" ujar Presiden Joko Widodo  https://t.co/Bv8MSbqeQb",pos,
Hadi selesai terima suntikan vaksin Covid-19 -  https://t.co/isyPt3m7XL  https://t.co/Cu2QGpT3KD,netral,
"Satgas Covid-19 mengatakan vaksin AstraZeneca yg sudah tiba di Indonesia, aman digunakan. Meskipun demikian, pemerintah terus memantau perkembangan isu adanya pembekuan darah pada beberapa orang yg sudah divaksin AstraZeneca, di sejumlah negara Eropa.  #StayFitForLife #AkhirPekan  https://t.co/6KiR689m0R",pos,
Perempuan Diklaim Lebih Kuat Atasi Efek Samping Vaksin Covid-19  https://t.co/1AQ9B7xqsC,netral,
"Sebagai upaya untuk memutus mata rantai penularan covid, @KemenkesRI dengan Grab dan Good Doctor untuk meluncurkan pusat vaksin pertama di Indonesia dengan pendekatan 3-in-1 loh gaes #VaksinUntukKita #UpayaLawanPandemi",netral,
Sebanyak 23.347 Lansia di Jakarta Utara telah menerima dosis pertama Vaksin Covid-19. Sebagai bukti nyata tanggung jawab pemerintah untuk memberikan jaminan kesehatan kepada masyarakat. #ManfaatBaikVaksinasi  https://t.co/F3boyphzNR,pos,
Semua Jenis Vaksin Efektif Membentuk Antibodi terhadap Virus Covid-19  https://t.co/XD1aAx2t5j  https://t.co/HvFANnzrxa,netral,
"Gubernur Erzaldi mengatakan jika realisasi vaksinasi tidak sesuai, dikhawatirkan alokasi vaksin COVID-19 ini nantinya dialihkan ke kabupaten/kota lain. #publisherstory  https://t.co/IwY5zcIaSd",neg,
"Usai Vaksin AstraZeneca, Sejumlah Nakes Alami Pendarahan  https://t.co/7JbkQf3rji #DaruratCorona #PandemiCovid-19 #VaksinCovid-19 #WargaNorwegia",neg,
"CDC: AS Sudah Berikan 105,7 Juta Dosis Vaksin Covid-19   https://t.co/NObj4cses5",pos,
"@EhMamiq @CNNIndonesia jangan takut vaksin covid bre, tujuan vaksin agar kita tidak mudah terkena virus tersebut dan vaksin sudah teruji aman dan halal",pos,
"Lebih 275,000 Individu Terima Dos Pertama Vaksin COVID-19 Setakat 12 Mac  https://t.co/TlKKIGiBR6",pos,
Jawatankuasa Khas Jaminan Akses Vaksin COVID-19 (JKJAV) adalah Jawatankuasa utama dalam perolehan dan pelaksanaan program imunisasi vaksin COVID-19. Layari  https://t.co/PuTHfdenLO untuk makluman lanjut.  @JKJAVMY   #PKPB #KitaTeguhKitaMenang #KomunikasiKita #PsaCOVID19RTM  https://t.co/EdW74KspLM,netral,
"Saya juga berpeluang utk melawat Pusat Pemberian Vaksin (PPV) di Hosp Kulim.  Utk Fasa 1 Program Imunisasi COVID-19 Kebangsaan, PPV di Hospital Kulim setakat ini telah berjaya laksanakan vaksinasi 88% petugas barisan hadapan drp pelbagai disiplin.  Lindung Diri, Lindung Semua  https://t.co/sICjxzM1Rr",pos,
"@CNNIndonesia maksud dari vaksin covid itu bukan kebal dari virus covid-19, namun gunanya untuk mencegah terjangkitnya penyebaran virus covid",pos,
Dinkes sebut Vaksin COVID-19 Sinovac efektif untuk virus varian lainnya - ANTARA News Jawa Barat  https://t.co/MnG1RWumbH,netral,
Negara Ini Sediakan Vaksin Covid-19 Gratis untuk Pemegang Visa Jangka Panjang  https://t.co/8cXs2MaWTg,netral,
"RT bernamadotcom: 292,104 sudah terima #Vaksin COVID-19, Selangor tertinggi - @DrAdhamBaba     https://t.co/5VgxGQVuZ8  https://t.co/JQMmTGape3",netral,
Benarkah Wanita Memiliki Respons Lebih Kuat Dibanding Pria Terhadap Efek Vaksin Covid-19?  https://t.co/KWSomW3cMY,netral,
"Presiden Cile Sebastian Pinera pada Jumat (12/3) menerima dosis kedua vaksin COVID-19, yang dikembangkan oleh perusahaan farmasi Tiongkok, Sinovac. Selengkapnya  https://t.co/XYa4nsfBkD  https://t.co/E2hm5RWsap",netral,
Jumlah orang yang telah menerima vaksin Covid-19 di Indonesia per 14 Mar 2021.  - Dosis pertama: 4.020.124 (+34.528) - Dosis kedua: 1.460.222 (+5.386)  Rata-rata harian jumlah suntikan dalam seminggu terakhir:  - Dosis pertama: 161.624 (-43.138) - Dosis kedua: 46.634 (+304)  https://t.co/adV9LoXdIT,pos,
"Vaksinasi Covid-19 bagi warga lanjut usia (lansia) di Jakarta Utara dilaksanakan salah satunya di SDN Sunter Jaya 01, 03, dan 05 Kelurahan Sunter Jaya, Kecamatan Tanjung Priok. @Yusriah   https://t.co/XNbyCwtdLs  #BersamaMelayaniRakyat #vaksìncovid19 #vaksinasi #vaksin #lansia",netral,
"Besok, Penerima Vaksin Covid-19 Tahap II Dosis Pertama di Riau akan Disuntik Dosis Kedua  https://t.co/V81efO0T1o",netral,
"Pak, setahu saya, vaksin bukan mengatasi penyebaran virus... hanya untuk memperkuat tubuh shg tahan serangan covid....",pos,
"@CNNIndonesia Ini yakin, pasti abis vaksin 2x ngerasa dah bebas COVID. Padahal kan bukan bgitu, abis vaksin kedua tetep bisa kena tapi dengan gejala yg ringan.",pos,
Ternyata isu pemboikotan vaksin dari negara produsen vaksin itu BENAR adanya sehingga Pemerintah segera melakukan gerak cepat dalam perihal vaksin Covid-19 ini. #JokowiLawanPandemi  https://t.co/hjASHs5EmX,neg,
@nila_mrt Sejak awal penolakan vaksin nusantara itu saya sudah menduga itu ulah mafia yg selama ini menikmati kucuran dana covid 19,neg,
Aku Bahagia dapat VAKSIN GRATIS dari PEMERINTAH. ikut serta memutus mata rantai penularan COVID 19  https://t.co/vZHbqlNVx9,pos,
Vaksin Covid-19 Sinovac Kedaluwarsa 25 Maret? Ini Penjelasan Kemenkes  #Sinovac #Covid-19  – Portal Nawacita  https://t.co/r6OPD78eL1,netral,
"""Alhamdulillah walaupun positif, kondisi baik, tidak bergejala, mungkin pengaruh vaksin Covid-19 sudah bekerja,"" ujar anggota DPRD Provinsi NTB ini. Baiknya cnn lebih bihak dlm memilih judul.",pos,
Cek Fakta: Orang yang Telah Disuntik Vaksin Rentan Terinfeksi Covid-19? Begini Faktanya  https://t.co/Zn0EyhmeGo,netral,
Satgas Covid-19 Tegaskan Vaksin AstraZeneca Tak Terindikasi Menyebabkan Pembekuan Darah  https://t.co/vAilsTqASm,netral,
"Saya jadi tanya serius ini sama bapak Presiden @jokowi yg terhormat, juga pada @airlangga_hrt  @erickthohir gimana ini kasus VAKSIN sudah beberapa Bukti Oejabat 2 kali divaksin malah POSITIF COVID bgmn tanggung jawabnya jika masyarakat banyak yg positif setelah VAKSIN.",neg,
Ada yang abis vaksin terus kena covid. Itu gimana ya? Terus vaksin untuk apasih?,netral,
@ProfesorZubairi Prof.. satu jenis vaksin sudah cukup untuk proteksi selirih varian virus covid kah...?,netral,
Benarkah Respons Perempuan terhadap Vaksin Covid-19 Lebih Baik?  https://t.co/msKG1rNYEQ,netral,
"Beredar Kabar Vaksin Covid-19 Sinovac Kadaluarsa, Jubir Vaksinasi: Vaksinnya Sudah Habis Digunakan  https://t.co/3WcO9eBDKe  https://t.co/8GAO7ZXHJm",netral,
Benarkah respons wanita terhadap vaksin COVID-19 lebih kuat dibanding pria?  https://t.co/jxI25GpBvg,netral,
"@kominfomagetan1 min, mbok ya tolong kapasitas internet di puskesmas di tingkatkan. sukah entry waktu pelaksanaan vaksin covid-19",neg,
"@WorldBank 4.Berapa banyak produktivas,produksi vaksin covid Global, setiap minggu,bulan?  5.Perlu waktu berapa lama untuk memenuhi Kebutuhan Vaksin covid di Dunia?  Di Dunia perlu bersama mengatasi pandemi covid19.  SEMOGA: UN,WHO,WB, punya Solusi Terbaik mengatasi pandemi covid di Dunia.",netral,
"Oleh itu, pengambilan vaksin turut termasuk dalam cara menyingkirkan kemudharatan. Maka, vaksinasi ini turut bertepatan dengan kaedah fiqh yang disebutkan di atas.  Insya-Allah, dengan adanya vaksin ini kita dapat mengurangkan jangkitan wabak penyakit COVID-19.",pos,
"Vaksin COVID-19 merupakan salah satu bentuk cara untuk meningkatkan imuniti kelompok (herd immunity) dalam kalangan masyarakat, supaya memiliki daya tahan terhadap penyebab jangkitan penyakit tersebut.",pos,
"Alhamdulillah, hari ini saya telah menerima suntikan vaksin COVID-19 di Klinik Kesihatan Chendering.  https://t.co/54WTgoAnTs",pos,
https://t.co/1wAYsZ9gME  Wagub NTB Sitti Rohmi Djalilah dinyatakan positif COVID-19 bersama suami dan tujuh orang lain di rumahnya. Sitti sempat menerima 2 kali vaksin COVID-19.,neg,
"Lha ,...fungsi vaksin covid apaan dunk ???...",netral,
Dewan Muslim Inggris Gencar Lancarkan Perang Lawan Hoaks Vaksin Covid-19 di Whatsapp  https://t.co/phxeB7dzVf,netral,
Cek Fakta : Orang Disuntik Vaksin Lebih Mudah Terinfeksi Covid-19  https://t.co/Wrv2gpqVf7,netral,
Vaksin sdh ada dan penurunan kasus aktif covid 19 di indo  Jangan terlen tetap disiplin 5M .#TetapDisiplin5M  https://t.co/XIvlzVWKQa,pos,
Wagub NTB Sitti Rohmi Djalilah dinyatakan positif COVID-19 bersama suami dan tujuh orang lain di rumahnya. Sitti sempat menerima 2 kali vaksin COVID-19.  https://t.co/HLYHSZ5qSI,neg,
@Catatan_ali7 Lah gimana ada alkisah habis vaksin malah positif covid?,netral,
@katzen_jammer Gw bukan anti vaksinasi tapi melihat vaksin covid gw mikir 3000 × buat di vaksin .,neg,
#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasi #VaksinHalal #NewNormal #Covid19 #Indonesia #AdaptasiKebiasaanBaru #WarganetDukungAdaptasiKebiasaanBaru  https://t.co/g8HD6UypjF,pos,
"@nengmuth9 @A_Samuel_Y @CNNIndonesia guna vaksin covid apabila tertular maka efeknya tidak berat. Mbaknya gak pernah vaksin flu yah? saya setahun sekali vaksin flu, itu juga tetap bisa kena flu.",pos,
#Vaksin #SukseskanVaksinasi #AyoVaksin #VaksinCovid #Vaksinasi #VaksinHalal #NewNormal #Covid19 #Indonesia #AdaptasiKebiasaanBaru #WarganetDukungAdaptasiKebiasaanBaru  https://t.co/nELI6XMSKl,pos,
"“Alhamdulillah. Pagi tadi saya telah menerima suntikan kedua vaksin sinovac, semoga semua proses vaksinasi Covid 19 dapat berjalan dengan lancar.” ujar Djarot Saiful Hidayat, Ketua DPD PDI Perjuangan Sumut.  #PDIPerjuangan  #SolidBergerak",pos,
"@CNNIndonesia ""Alhamdulillah walaupun positif, kondisi baik, tidak bergejala, mungkin pengaruh vaksin Covid-19 sudah bekerja,"" ujar anggota DPRD Provinsi NTB ini.",pos,
"292,104 Sudah Terima Vaksin COVID-19, Selangor Tertinggi – Adham  https://t.co/tSvL8krlYp",pos,
@niskalakencana1 @Catatan_ali7 Fungsi Vaksin adlah agar tubuh kita membentuk antibody thd virus tsb.  Nah inilah dilema dari covid-19 penyebaran cepat n mutasi juga cepat.,pos,
Ini respon imun setelah penyuntikan vaksin COVID-19  https://t.co/lbk6BzJn8f,netral,
"IMUNISASI COVID-19 | 292,104 Petugas Barisan Hadapan Terima Suntikan Vaksin    https://t.co/wjHnLP41Ks",pos,
"Bapakku PNS kecamatan dan tidak WfH. Lingkup penularan Covid di kantornya lebih ngeri drpd di kantorku. Rabu lalu dia baru dites antigen krn anak buahnya +. Alhamdulilah, ayahku - dan Jumat lalu baru dapat vaksin.",pos,
Daftar Negara yang Menangguhkan Vaksin Covid AstraZeneca  https://t.co/MsHWJWBKdU,netral,
"Media dalam memberitakan orang yang divaksin lalu positif covid, malah terkesan kyk vaksin gak ada gunanya.",neg,
"@tempodotco Untuk Indonesia, sblm digunakan pasti sudah ada evaluasi tersendiri trhadap vaksin ini dari BPOM yg memperhatikan aspek keamanan dan sebagainya, dan selama belum ada perubahan rekomendasi atas penggunaan darurat dari vaksin Covid-19 AstraZeneca ini, harusnya sih masih oke",pos,
Update Vaksin di Babel: 36.049 Warga sudah Disuntik Vaksin COVID-19  https://t.co/RsaxF4V9XQ,pos,
Pemerintah Indonesia terus memonitoring perkembangan isu vaksin AstraZaneca yang tengah menjadi perbincangan internasional. Juru Bicara Satgas Penanganan Covid-19 Prof Wiku Adisasmito menjelaskan untuk vaksin AstraZeneca yang sudah tiba di Indonesia aman untuk digunakan.  https://t.co/8nNNS9hXax,pos,
Tubuh memerlukan Vaksin untuk mencegah penularan penyakit berbahaya dan mematikan. Terutama untuk mencegah diri dari penularan wabah Covid-19  @Kemenkumham_RI @DITJEN_PAS @rbkunwas @kumhamlampung #KumhamPasti #PastiKeren #LapasKalianda #AyoVaksin #KunjungiFaskesTerdekat  https://t.co/FtYXQWAlao,pos,
"Heboh Isu Vaksin Covid-19 Sinovac akan Kedaluwarsa, Kemenkes Konfirmasi: Sudah Habis    https://t.co/KmsEdJPPB2 via @TribunWOW",neg,
Koramil 02/Tasikmadu Karanganyar...Anggota Koramil 02/Tasikmadu melaksanakan pendampingan Vaksin Covid 19 kepada Purnawirawan TNI-AD. (Minggu 14/03/2021)  https://t.co/NjO5qmCU6e,netral,
@A_Samuel_Y @CNNIndonesia Emang ada vaksin yg bisa bikin kebal covid? ,netral,
Koramil 02/Tasikmadu Karanganyar...Anggota Koramil 02/Tasikmadu melaksanakan pendampingan Vaksin Covid 19 kepada Purnawirawan TNI-AD. (Minggu 14/03/2021)  https://t.co/wsU362443l,netral,
MUI akan mengkaji beberapa jenis vaksin Covid-19 lainnya seperti AstraZeneca.  https://t.co/cky9JJfFqh,netral,
"Hahaha di twit ini, kayaknya banyak ASN yg triggered. Gak bisa dipungkiri, semua ingin segera divaksin. Dari yg tdnya gak percaya covid, anti masker, tolak vaksin, sampe emang yg bener2 butuh. Gatau deh ini byk penerima vaksin yg gak sesuai targeted plan ato gak, bersabar ajaa.",neg,
"Haloo.. disini aku mau cerita tentang pengalaman aku ikut vaksin massal covid 19 spt cara cek jadwal vaksin, alur vaksin, efek samping yg aku rasain sampe vlog kondisi tempat vaksinasi massal. Cuss bs disimak di  https://t.co/f2m9Shuu7S  https://t.co/u1xc6yITb4",netral,
